inj_tot_t,ev_time,ev_year,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,total_seats,num_eng,afm_hrs_last_insp,rwy_len,acft_year,power_units
4,1817,2017,2400,0,10,88,75,17,0,1,2,1,18.460277,-65.972778,6,2,95,10400,1975,250
3,2311,2021,0,400,6,45,43,7,18,3,0,0,34.262222,-83.848611,4,1,36.90000153,4003,1978,250
1,1615,2017,0,0,10,73,68,6,0,0,0,0,28.102777,-80.645278,4,1,2983,6000,1989,250
2,2315,2021,3000,3000,10,45,0,15,15,0,0,0,46.870772,-122.25717,4,1,112,2990,2003,250
1,2100,2017,6500,0,10,79,54,7,0,0,0,0,43.383335,-72.184997,4,1,13,3448,1953,260
2,1630,2014,14000,0,10,48,27,11,0,0,0,0,40.758335,-73.053611,2,1,10,2740,1956,260
2,2014,2017,4300,0,10,75,57,10,0,0,0,0,38.5125,-121.493331,4,1,10,5503,1959,260
2,1440,2021,4100,0,9,79,63,7,0,0,0,0,40.582744,-74.736717,4,1,22,5598,1959,260
1,2058,2020,0,700,4,25,23,15,21,1,0,0,33.560626,-101.83486,4,1,7,11500,1960,260
3,100,2020,0,0,10,75,45,3,0,0,0,0,47.885276,-109.022781,4,1,23,1600,1961,260
1,2240,2017,0,11000,10,64,36,32,39,1,0,0,44.874168,-102.416664,4,1,1,2200,1961,260
2,1330,2015,0,0,10,82,75,5,0,2,0,0,28.969444,-81.89167,4,1,5,3700,1961,260
2,1030,2019,2800,0,10,82,75,3,0,2,0,0,24.7325,-81.069999,4,1,45,5008,1961,260
2,1900,2014,0,0,10,63,48,8,0,0,0,0,48.11861,-123.493057,4,1,42,6347,1961,260
2,1740,2020,0,0,10,91,72,8,0,0,0,0,30.054166,-95.551666,5,2,148,7009,1961,260
2,1740,2020,0,0,10,91,72,8,0,0,0,0,30.054166,-95.551666,5,2,148,7009,1961,260
1,2010,2016,6000,0,10,93,70,10,0,0,0,0,28.712223,-81.584999,6,2,1,3987,1962,260
1,2010,2016,6000,0,10,93,70,10,0,0,0,0,28.712223,-81.584999,6,2,1,3987,1962,260
2,2115,2017,15000,0,20,86,37,6,0,0,0,0,39.908889,-105.117225,6,2,80,9000,1962,260
2,2115,2017,15000,0,20,86,37,6,0,0,0,0,39.908889,-105.117225,6,2,80,9000,1962,260
1,2330,2018,0,0,10,81,68,4,0,0,0,1,35.965557,-95.341941,6,1,1,3401,1963,260
6,1600,2014,0,0,10,39,39,5,0,0,0,1,41.193054,-74.627777,1,1,13,3499,1963,260
1,1530,2014,5500,12000,10,61,39,19,32,0,0,0,39.078056,-77.557502,6,1,8,5499,1964,260
1,2000,2017,9500,0,10,90,45,11,0,0,0,1,40.595832,-111.98833,2,2,16,5860,1964,260
1,2000,2017,9500,0,10,90,45,11,0,0,0,1,40.595832,-111.98833,2,2,16,5860,1964,260
2,1450,2021,0,0,7,73,52,3,0,0,1,1,40.17058,-105.17705,4,1,58,4799,1965,260
2,1938,2015,0,0,10,79,41,9,0,0,0,0,41.976387,-114.657501,6,1,16,6183,1965,260
2,2228,2017,11000,0,10,59,48,3,0,0,0,1,47.889446,-122.286941,2,1,45,9010,1966,260
6,1424,2019,0,0,10,43,28,4,0,0,0,0,33.226943,-84.275001,6,2,38,3701,1967,260
6,1424,2019,0,0,10,43,28,4,0,0,0,0,33.226943,-84.275001,6,2,38,3701,1967,260
1,1635,2019,3500,0,10,90,72,8,0,0,0,0,27.978889,-82.528335,6,2,4,8300,1967,260
1,1635,2019,3500,0,10,90,72,8,0,0,0,0,27.978889,-82.528335,6,2,4,8300,1967,260
4,1400,2016,0,0,10,77,61,5,0,0,4,0,33.965831,-112.813056,6,2,16,6101,1968,260
4,1400,2016,0,0,10,77,61,5,0,0,4,0,33.965831,-112.813056,6,2,16,6101,1968,260
1,1906,2015,0,0,10,93,37,5,0,1,0,0,34.483055,-117.83583,1,1,20,1000,1969,260
6,1622,2016,0,0,10,93,75,10,0,6,0,0,38.262779,-77.453056,6,2,61,2999,1969,260
6,1622,2016,0,0,10,93,75,10,0,6,0,0,38.262779,-77.453056,6,2,61,2999,1969,260
2,100,2015,0,0,10,72,18,9,0,0,0,0,37.091667,-113.592781,6,2,2,9300,1971,260
2,100,2015,0,0,10,72,18,9,0,0,0,0,37.091667,-113.592781,6,2,2,9300,1971,260
2,1715,2016,0,0,10,59,43,11,14,0,1,1,33.175277,-97.82833,4,1,68,4004,1972,260
2,2133,2015,3700,0,10,70,57,10,14,0,0,0,34.013053,-84.597503,5,2,16,6200,1972,260
2,2133,2015,3700,0,10,70,57,10,14,0,0,0,34.013053,-84.597503,5,2,16,6200,1972,260
2,1930,2016,0,0,10,64,34,4,0,0,0,0,37.203056,-107.869163,4,1,2967,5010,1976,260
7,1300,2014,0,0,10,82,77,5,0,0,0,1,18.245277,-65.643333,10,2,24,11000,1984,260
7,1300,2014,0,0,10,82,77,5,0,0,0,1,18.245277,-65.643333,10,2,24,11000,1984,260
1,1345,2014,0,0,10,66,57,3,0,0,0,0,42.826389,-77.714447,2,1,4,2800,1990,260
2,1625,2014,0,0,10,81,57,5,17,0,0,0,36.133609,-80.221946,2,1,67,3938,1996,260
2,1345,2023,0,0,10,18,7,7,0,0,0,0,42.82,-108.73,4,1,25,5000,1998,260
4,2059,2013,0,0,10,84,34,4,0,0,0,0,37.692222,-121.824996,2,1,85,2699,2001,260
2,2200,2013,25000,0,40,54,19,5,0,0,0,0,33.319057,-111.870407,2,1,18,4870,2003,260
1,1356,2016,0,0,10,32,18,6,0,1,0,0,43.553611,-109.70861,4,1,12,6700,2016,260
3,1800,2022,0,0,10,59,16,4,0,0,0,0,39.499111,-119.76811,4,1,220,11001,2018,260
1,1514,2022,0,0,10,73,37,7,0,0,0,1,34.940722,-110.1385,4,1,7.400000095,6698,2022,260
4,2136,2018,0,0,10,48,30,16,28,0,0,1,44.094444,-121.200279,4,1,57,5200,1961,265
2,1300,2012,0,8500,10,57,52,6,0,0,0,0,44.471668,-73.153053,6,2,25,8320,1964,265
2,1300,2012,0,8500,10,57,52,6,0,0,0,0,44.471668,-73.153053,6,2,25,8320,1964,265
1,2205,2020,0,0,10,30,12,5,0,0,0,0,39.243331,-77.150001,4,1,14,2000,1965,265
2,1930,2021,0,0,10,77,46,6,0,0,0,0,34.095361,-117.23488,4,1,50,10000,1979,265
1,1530,2020,0,0,10,66,48,11,0,0,1,0,34.415833,-103.14777,2,1,100,2640,1998,265
2,1630,2018,0,0,10,57,41,11,0,0,1,1,33.941944,-98.602218,3,1,27,3320,1964,270
2,1915,2018,0,0,10,82,70,6,0,0,0,2,33.311389,-79.320274,6,1,159,4539,1966,270
1,2125,2019,2700,0,10,46,36,5,0,0,0,0,38.980556,-76.922225,4,1,30,2607,1989,270
1,2300,2015,1000,2000,7,63,59,11,19,0,1,0,30.611944,-81.461112,6,1,67,5152,2004,270
1,1650,2022,4900,0,10,52,28,11,17,0,0,1,40.529424,-74.591201,4,1,202.1999969,3507,2006,270
1,1915,2016,0,0,10,88,64,11,0,0,0,0,27.913055,-97.211387,2,1,25,5000,1940,275
2,1730,2015,0,0,10,84,73,10,0,0,0,1,28.341667,-80.685554,5,1,6,3601,1948,275
2,1714,2014,0,5000,10,37,23,6,0,0,0,0,39.143611,-78.144447,5,1,1,5948,1952,275
2,2145,2015,0,0,10,70,39,7,0,0,0,0,30.784166,-98.599998,4,1,14,4202,1954,275
1,2030,2020,0,0,10,75,57,8,0,0,0,0,32.815834,-117.139442,4,1,35,3401,1972,275
4,206,2011,0,0,10,91,57,7,0,0,0,4,36.248054,-120.238334,4,1,57,2820,1973,280
2,35,2014,0,0,10,84,61,7,0,1,1,0,32.816665,-117.152221,4,1,33,3401,1988,280
2,1430,2017,0,0,10,86,79,10,0,0,0,0,27.07361,-82.442779,4,1,46,4999,2005,280
2,1800,2015,0,0,10,88,75,7,0,0,0,0,27.277778,-82.216392,4,1,181,3400,2008,280
1,1430,2016,0,0,10,81,72,5,0,0,0,0,36.906112,-94.012779,4,1,40,5000,1946,285
3,1720,2014,0,0,10,79,54,3,0,0,0,0,36.837501,-119.868331,4,1,30,2473,1948,285
1,2055,2021,3100,0,10,84,66,10,0,0,0,0,24.726194,-81.051361,4,1,14,5008,1959,285
1,1920,2012,1800,1800,10,63,63,15,21,0,0,0,38.025276,-122.503334,4,1,21,2140,1964,285
6,1515,2015,0,0,10,81,72,14,0,0,0,4,24.55611,-81.771942,6,1,28,4801,1964,285
2,1945,2019,0,0,10,99,54,9,0,0,0,0,33.029998,-116.910003,6,1,17,5001,1964,285
1,2305,2018,0,12000,10,64,63,4,0,1,0,0,29.76361,-85.022499,4,1,7,5271,1964,285
1,1430,2015,0,0,10,88,73,8,0,0,0,0,34.27111,-77.902778,4,1,1,8016,1964,285
2,2055,2013,0,0,10,82,66,14,28,2,0,0,37.245555,-76.726943,4,1,32,3204,1965,285
3,2000,2019,2000,10000,10,73,64,8,0,0,0,0,35.031665,-85.204719,4,1,80,7400,1965,285
1,2130,2014,0,0,10,37,16,10,0,0,0,0,38.851387,-83.56639,4,1,0.200000003,3762,1966,285
1,1930,2016,0,0,10,36,9,11,17,0,1,0,41.910278,-70.728889,6,2,12,4350,1966,285
1,1930,2016,0,0,10,36,9,11,17,0,1,0,41.910278,-70.728889,6,2,12,4350,1966,285
1,1710,2018,0,0,9,70,55,14,19,0,1,0,35.878612,-86.377502,6,1,2,4753,1966,285
1,16,2014,0,600,4,46,45,4,0,1,0,0,32.615001,-96.542503,6,1,150,5999,1967,285
2,1530,2014,0,0,10,63,19,11,17,0,0,0,40.62611,-74.67028,4,1,3,2733,1968,285
1,1540,2015,0,0,10,81,59,7,0,0,0,0,32.446666,-111.002777,4,1,2,4500,1968,285
4,1745,2014,0,0,10,81,54,3,0,0,0,0,40.986667,-75.995002,6,2,11,4898,1968,285
2,2130,2019,0,0,10,46,27,3,0,0,0,0,43.641944,-116.63583,4,1,71,5500,1968,285
1,2020,2021,0,8500,10,48,37,5,0,0,1,0,34.093752,-88.00355,6,2,11073.59961,5495,1969,285
1,2020,2021,0,8500,10,48,37,5,0,0,1,0,34.093752,-88.00355,6,2,11073.59961,5495,1969,285
2,1818,2018,0,0,10,75,52,6,0,0,0,0,33.038612,-116.910552,6,1,221,5001,1970,285
1,2230,2014,5000,0,10,48,27,4,0,1,0,0,39.212501,-82.243057,4,1,23,5600,1972,285
4,648,2015,0,700,5,30,28,11,0,0,2,2,32.347221,-102.536666,5,1,150,5816,1972,285
4,2100,2019,0,0,10,64,46,8,0,0,0,1,35.400001,-80.623611,6,1,9,2180,1973,285
1,2130,2021,0,4700,10,73,54,3,0,0,1,0,33.312611,-86.926306,4,1,0,6007,1973,285
1,2050,2017,0,0,10,45,16,4,0,0,1,0,39.192222,-119.73278,4,1,1,6100,1973,285
2,1730,2020,0,0,10,68,43,5,0,0,0,0,44.254165,-121.152221,4,1,35,7006,1973,285
2,245,2015,0,0,10,48,32,3,0,0,0,0,45.619445,-121.168334,6,1,53,4647,1974,285
4,2235,2015,0,700,6,52,52,2,0,0,4,0,40.352222,-76.329719,4,1,180,3786,1975,285
2,1635,2017,0,1600,8,64,57,3,0,0,2,0,33.685001,-117.86277,6,2,74,5701,1975,285
2,1635,2017,0,1600,8,64,57,3,0,0,2,0,33.685001,-117.86277,6,2,74,5701,1975,285
2,330,2015,0,0,10,39,12,3,0,0,2,0,34.669445,-118.473609,6,1,27,7201,1975,285
1,1315,2014,0,0,10,25,18,13,0,0,0,0,44.827499,-93.45861,6,1,38,3900,1977,285
1,48,2014,0,200,0.25,36,34,10,0,1,0,0,42.664443,-83.442779,2,2,221,6521,1977,285
1,2105,2014,11000,0,10,59,19,5,0,0,0,0,40.868057,-111.922775,6,1,0,4700,1978,285
2,2050,2018,0,0,10,54,36,8,0,0,0,0,61.251667,-149.963882,7,1,97.30000305,1600,1979,285
2,1600,2014,7000,0,10,84,73,7,0,0,0,0,24.72611,-81.051391,6,1,1,5008,1979,285
4,1438,2015,0,200,0.25,54,52,11,0,0,0,0,35.025276,-80.611946,6,2,154,7001,1979,285
4,1438,2015,0,200,0.25,54,52,11,0,0,0,0,35.025276,-80.611946,6,2,154,7001,1979,285
2,1427,2017,300,0,10,86,79,6,0,0,0,0,30.153888,-90.937774,6,1,163,5003,1980,285
1,2045,2014,3000,0,10,81,64,7,0,0,0,0,34.259536,-88.729393,6,2,49,7150,1980,285
1,2045,2014,3000,0,10,81,64,7,0,0,0,0,34.259536,-88.729393,6,2,49,7150,1980,285
2,2320,2019,0,0,10,86,46,7,0,0,0,0,45.819999,-122.550003,4,1,4,2100,1988,285
2,2207,2015,0,0,10,99,45,15,0,0,0,0,45.619445,-121.168334,6,2,70,5097,1964,290
2,2207,2015,0,0,10,99,45,15,0,0,0,0,45.619445,-121.168334,6,2,70,5097,1964,290
1,845,2014,0,1900,10,12,5,13,23,1,0,0,41.77938,-87.709304,2,2,56,6522,1964,290
1,845,2014,0,1900,10,12,5,13,23,1,0,0,41.77938,-87.709304,2,2,56,6522,1964,290
2,1930,2018,0,0,10,95,73,10,0,0,0,0,30.545555,-91.164718,6,2,5,7005,1973,290
2,1720,2014,0,0,10,82,3,7,0,1,1,0,31.586389,-110.339996,5,2,26,12001,1976,290
2,1720,2014,0,0,10,82,3,7,0,1,1,0,31.586389,-110.339996,5,2,26,12001,1976,290
2,1750,2016,0,0,10,64,36,4,0,0,0,0,39.000556,-119.751113,4,1,297,5300,2009,290
1,1430,2013,5000,7000,10,46,45,5,0,0,0,0,43.561111,-116.976943,6,2,5,1400,1955,295
1,1430,2013,5000,7000,10,46,45,5,0,0,0,0,43.561111,-116.976943,6,2,5,1400,1955,295
4,2340,2015,0,2900,10,39,28,17,23,0,0,0,61.490833,-162.410278,4,1,71,2100,1964,295
2,2130,2021,0,0,10,75,46,19,0,0,0,2,36.955489,-121.46791,2,1,1,2500,1942,300
2,2349,2020,0,0,10,61,46,5,0,0,1,1,34.443611,-82.356389,2,1,97,3000,1943,300
4,2145,2013,0,0,10,84,46,3,0,0,0,0,47.842777,-113.25,5,1,8,2830,1948,300
2,1730,2016,0,0,10,72,0,8,0,0,0,1,44.129722,-87.682502,2,1,14,3341,1950,300
1,1515,2019,0,0,10,63,21,9,0,0,0,0,34.020278,-106.901947,5,1,14,5841,1950,300
3,930,2023,0,0,10,32,25,8,0,0,0,0,32.67,-115.52,5,1,86.5,4683,1951,300
3,2208,2021,0,0,10,81,21,5,0,0,0,1,39.793859,-104.55175,5,1,42.59999847,8002,1952,300
1,2300,2020,0,0,10,95,46,5,0,0,0,0,38.419998,-121.010002,2,1,47,4000,1955,300
1,1707,2021,14000,18000,10,75,57,4,0,0,0,0,44.128253,-123.21835,4,1,10,8009,1962,300
3,2300,2019,0,0,10,57,-4,11,18,0,0,0,34.158332,-111.73166,6,1,20,1200,1963,300
1,1455,2015,1900,0,10,86,75,6,0,0,0,1,28.622499,-80.835281,1,1,5,1805,1964,300
2,2310,2015,0,0,10,54,32,9,0,0,0,0,39.193332,-119.737777,4,1,11,6101,1965,300
2,2310,2015,0,0,10,54,32,9,0,0,0,0,39.193332,-119.737777,4,1,11,6101,1965,300
2,2040,2019,0,3000,10,34,25,9,0,0,0,0,38.05389,-84.57389,4,1,45,7004,1965,300
2,1800,2015,0,0,10,84,54,14,0,0,0,0,32.109443,-110.937774,3,2,1,8408,1965,300
2,1800,2015,0,0,10,84,54,14,0,0,0,0,32.109443,-110.937774,3,2,1,8408,1965,300
1,2100,2013,2300,0,10,68,52,3,0,0,0,0,47.540828,-122.310989,4,1,96,10000,1965,300
4,1617,2018,2100,3000,10,73,63,8,0,0,4,0,34.856388,-102.325836,6,1,21,6100,1966,300
2,2320,2018,12000,24000,10,59,36,3,0,0,0,0,39.499721,-119.768058,6,1,6,9000,1966,300
2,1426,2014,0,0,10,72,57,7,0,0,1,0,38.289165,-104.496665,4,1,17,10496,1966,300
6,2115,2018,0,0,10,88,70,8,0,0,0,0,39.505279,-84.121948,2,1,7939.290039,3142,1968,300
3,2320,2014,5000,0,10,19,1,19,24,0,3,0,38.837501,-92.008888,8,2,241,3203,1969,300
3,2320,2014,5000,0,10,19,1,19,24,0,3,0,38.837501,-92.008888,8,2,241,3203,1969,300
7,1110,2021,0,0,10,73,73,3,0,0,0,0,26.198175,-80.171828,7,2,74,6002,1969,300
7,1110,2021,0,0,10,73,73,3,0,0,0,0,26.198175,-80.171828,7,2,74,6002,1969,300
7,2018,2012,0,5000,10,81,73,10,0,1,5,1,15.120277,145.729995,7,1,7,8700,1969,300
4,1457,2014,0,2600,10,52,45,13,16,1,3,0,38.935276,-92.684165,4,1,5.199999809,4000,1970,300
1,2120,2015,0,0,10,63,37,10,0,0,0,0,35.930278,-95.004447,4,1,11,5001,1970,300
2,130,2014,0,0,10,61,43,6,0,0,0,0,39.753612,-82.674446,6,1,39,5004,1970,300
6,120,2015,0,0,10,79,25,4,0,0,1,1,62.324722,-150.089172,6,1,38,3500,1971,300
2,1829,2017,0,0,10,81,68,10,0,0,0,0,32.581665,-100.50222,4,1,5,5840,1971,300
2,0,2023,0,7000,9,14,9,4,0,0,0,0,61.414737,-149.50909,2,1,18,4012,1972,300
1,2045,2015,0,0,10,68,45,5,0,0,0,0,35.704166,-79.504165,4,1,6,5000,1973,300
2,1450,2021,0,10000,10,77,70,5,0,0,0,0,41.478281,-73.135182,4,1,54,5800,1973,300
1,1300,2020,2000,0,10,81,72,6,0,0,0,0,32.127498,-81.202224,4,1,182,7002,1973,300
3,1450,2016,0,8500,10,68,55,7,0,0,0,0,33.683055,-78.929168,6,1,76,9503,1973,300
3,1700,2016,6000,0,10,70,43,4,0,1,2,0,36.199443,-81.646667,6,1,113,2700,1974,300
1,1740,2014,5500,5500,10,64,39,4,0,0,1,0,36.606945,-83.738891,6,1,0,3631,1974,300
4,2230,2016,5500,0,10,68,46,13,24,0,0,0,58.67889,-156.649444,4,1,10,8901,1974,300
1,1902,2016,4000,0,10,82,61,12,0,0,0,0,27.964721,-81.786941,6,1,25,5000,1975,300
1,2200,2015,0,8500,10,61,37,8,0,0,0,0,37.360832,-85.305831,4,1,5,5003,1975,300
2,1625,2012,0,0,10,55,18,8,0,0,0,0,34.256668,-111.339164,2,1,25,5500,1975,300
1,251,2013,0,0,10,59,54,6,16,0,0,0,35.235553,-120.638885,6,2,38,6100,1975,300
1,251,2013,0,0,10,59,54,6,16,0,0,0,35.235553,-120.638885,6,2,38,6100,1975,300
3,1730,2015,0,0,10,72,43,8,0,0,1,2,48.074443,-113.24028,6,1,12,3200,1976,300
4,2117,2016,6000,0,10,95,73,11,0,4,0,0,29.817222,-95.665832,5,1,1,3953,1976,300
3,1945,2022,5500,0,10,66,41,10,0,0,0,0,35.570472,-77.049806,6,1,3,5000,1976,300
3,1321,2012,2900,2900,10,66,63,4,0,0,0,3,29.928333,-96.946388,6,1,17,5000,1976,300
2,1618,2014,0,0,10,72,57,5,0,0,0,0,32.239166,-90.928054,4,1,50,5001,1976,300
2,2252,2015,3800,0,10,88,73,5,0,0,0,0,25.647499,-80.433334,4,1,26,6000,1976,300
2,1515,2016,0,1900,10,77,75,14,18,0,0,0,30.397499,-97.56639,6,1,1596,6025,1976,300
1,2315,2011,0,0,10,34,14,4,0,1,0,0,37.403888,-105.859725,6,2,0,8519,1976,300
1,2315,2011,0,0,10,34,14,4,0,1,0,0,37.403888,-105.859725,6,2,0,8519,1976,300
2,1619,2014,3800,0,10,84,66,9,0,0,0,2,39.730846,-86.289115,2,1,11,10000,1976,300
1,1400,2021,0,3000,10,45,37,9,0,0,0,0,43.738102,-111.10748,4,1,100,2500,1977,300
1,2120,2014,20000,0,10,73,59,8,0,0,0,0,37.49007,-122.259429,6,1,21,2600,1977,300
4,1320,2017,0,0,10,79,75,6,0,0,0,0,28.341667,-80.685554,6,1,113,3601,1977,300
1,1910,2017,0,0,10,46,28,12,15,0,0,0,46.825279,-95.885559,5,1,1,4500,1977,300
2,1837,2019,0,0,10,84,61,9,0,0,0,1,27.067222,-82.440277,6,1,9,5000,1977,300
1,2145,2016,0,0,10,59,28,5,0,0,0,0,27.071666,-82.440277,6,1,19,5000,1977,300
3,1830,2021,9500,0,10,73,52,8,0,0,0,0,48.16075,-122.15902,4,1,2.900000095,5332,1977,300
1,55,2020,0,0,10,37,18,8,0,0,0,0,40.088054,-92.544441,2,2,38,6005,1977,300
1,55,2020,0,0,10,37,18,8,0,0,0,0,40.088054,-92.544441,2,2,38,6005,1977,300
1,1123,2017,0,0,6,63,63,5,0,0,0,1,41.250831,-70.067497,7,2,58,6303,1977,300
1,1123,2017,0,0,6,63,63,5,0,0,0,1,41.250831,-70.067497,7,2,58,6303,1977,300
1,1700,2021,0,0,10,46,37,10,0,0,1,0,47.325,-114.08083,4,1,41,2610,1978,300
1,2100,2014,0,0,10,57,28,11,19,0,0,1,32.800632,-81.940879,6,1,11,3200,1978,300
2,1617,2015,0,26000,10,55,28,9,0,0,0,0,33.485553,-101.812774,6,1,36,3500,1978,300
4,1400,2018,0,0,10,75,66,3,0,0,2,2,40.618331,-96.925834,6,1,35,4201,1978,300
2,1505,2015,0,0,10,39,21,16,29,0,0,0,39.946388,-86.92694,6,1,131,4504,1978,300
1,2250,2018,0,0,10,68,19,3,0,0,0,0,42.170555,-112.28944,6,1,30,4950,1978,300
2,45,2017,500,500,2.5,54,52,6,0,2,0,0,35.652778,-85.916389,6,1,232,5000,1978,300
5,2235,2019,0,10000,9,61,48,5,0,0,0,0,35.424999,-82.531944,6,1,24,7001,1978,300
2,2106,2019,4500,6000,10,88,72,4,0,0,0,0,30.24047,-91.989685,6,1,0.400000006,8000,1978,300
2,2131,2020,0,0,9,88,77,10,15,2,0,0,32.326946,-87.05722,6,1,9.300000191,8014,1978,300
2,402,2020,0,0,10,68,63,6,0,0,0,0,39.854721,-83.816108,6,1,85.40000153,9010,1978,300
1,245,2014,10000,22000,10,61,12,3,0,0,0,0,40.776943,-111.962219,4,1,1,9596,1978,300
2,345,2021,0,0,10,81,48,8,0,0,0,1,45.592617,-121.54868,2,1,0,1900,1979,300
1,2330,2019,0,0,10,36,28,5,0,0,0,0,45.440277,-93.970558,4,1,31,3000,1979,300
2,2030,2022,6000,0,10,82,61,6,14,0,0,0,45.560397,-93.608442,6,1,10.60000038,3900,1979,300
3,2321,2013,0,200,2,64,63,4,0,3,0,0,30.319723,-81.514167,6,2,9,4008,1979,300
3,2321,2013,0,200,2,64,63,4,0,3,0,0,30.319723,-81.514167,6,2,9,4008,1979,300
2,1854,2018,0,0,10,79,32,12,18,0,0,0,38.961666,-104.575279,6,1,35,6000,1979,300
1,1225,2020,0,400,5,28,28,7,0,1,0,0,43.956102,-95.116913,6,1,8,3598,1980,300
1,132,2022,1500,2000,10,36,34,12,18,0,0,0,61.96155,-162.94136,6,1,88,4000,1980,300
2,1900,2020,0,0,10,90,7,9,0,0,0,0,40.650276,-120.768608,4,1,1391,4600,1980,300
1,1714,2017,0,0,10,54,43,4,0,0,0,0,37.693332,-121.82027,6,1,5.5,5253,1980,300
2,1935,2015,0,0,10,57,27,5,0,0,0,0,35.140277,-111.669166,6,1,3,8800,1980,300
1,1320,2018,0,0,10,75,70,8,0,0,0,0,25.795278,-80.29,4,1,70,2550,1981,300
3,2100,2015,0,0,10,70,48,7,0,0,0,1,35.728332,-118.419723,4,1,40,3500,1981,300
1,141,2016,0,0,10,77,34,3,0,0,0,1,34.421112,-119.842498,6,1,10,6052,1983,300
2,1712,2020,0,0,10,34,27,3,0,0,0,0,46.306105,-119.30835,4,1,78,4001,1984,300
4,1912,2015,0,1800,10,63,57,10,0,4,0,0,34.598331,-83.162498,6,1,135,5000,1984,300
1,2100,2021,0,2000,10,50,43,8,0,0,0,0,38.541817,-83.743377,6,1,4,5002,1984,300
5,1244,2015,0,0,10,66,57,3,0,0,3,2,43.99139,-88.548614,6,1,32,6179,1984,300
2,1605,2016,0,1000,10,66,63,6,0,0,0,0,40.875278,-74.281387,5,1,41,3719,1985,300
1,1853,2015,4600,0,10,79,61,5,0,1,0,0,39.726665,-94.279167,2,1,13,4000,1985,300
1,2100,2014,3400,0,10,79,66,12,20,0,0,0,42.880832,-85.522781,6,1,42,10000,1988,300
2,2321,2019,0,1000,10,61,57,6,0,2,0,0,35.854167,-78.757667,6,1,48,3570,1989,300
1,1730,2017,0,4700,10,70,57,5,0,0,0,0,40.289165,-76.33361,1,1,3,2692,1990,300
4,2345,2014,5500,25000,10,93,70,9,18,0,0,4,29.77062,-95.679115,6,1,10,3953,1991,300
5,1856,2013,5000,0,10,82,61,13,18,0,0,0,33.871944,-84.301109,6,1,55,6001,1993,300
1,2245,2014,3200,11000,10,77,68,6,0,0,0,0,39.824443,-88.884445,6,1,1027,5298,1996,300
3,1531,2019,2200,0,10,84,75,7,0,2,0,0,29.141666,-82.194168,6,2,61,7467,1996,300
3,1531,2019,2200,0,10,84,75,7,0,2,0,0,29.141666,-82.194168,6,2,61,7467,1996,300
2,100,2019,0,0,10,72,43,15,0,0,0,2,37.895557,-121.259445,3,1,12,4448,1999,300
6,1351,2019,0,1200,10,64,61,11,17,6,0,0,30.0375,-99.185836,6,2,105,6004,1999,300
6,1351,2019,0,1200,10,64,61,11,17,6,0,0,30.0375,-99.185836,6,2,105,6004,1999,300
1,2030,2017,0,0,10,75,61,10,0,0,0,0,33.642223,-78.918609,4,1,154,9503,2000,300
2,1815,2015,0,0,10,66,37,5,0,0,2,0,34.832778,-111.800277,2,1,30,5132,2001,300
1,2233,2016,0,0,10,72,18,9,0,0,0,0,34.571388,-112.419166,4,1,3,4846,2003,300
1,1631,2014,0,0,10,52,25,10,17,0,0,0,40.081943,-75.010559,4,1,2,5000,2004,300
3,1812,2021,0,0,10,91,52,10,0,1,2,0,27.810318,-97.087355,4,1,16,3482,2005,300
1,1136,2020,0,200,0.5,36,36,0,0,0,1,0,40.948333,-87.178886,6,1,20,4000,2005,300
4,2329,2014,1800,1800,10,52,45,6,0,0,2,2,37.218055,-93.26583,6,1,25,4037,2005,300
3,2004,2018,4700,0,10,93,73,3,0,0,0,1,29.644443,-95.656112,3,1,45,8000,2005,300
5,1937,2014,4800,0,10,66,45,16,21,3,0,1,39.410831,-77.382499,4,1,30,3600,2006,300
1,1320,2013,0,0,10,48,39,9,0,1,0,0,30.101943,-85.462219,6,1,51,3850,2006,300
2,1845,2013,10000,0,10,81,59,9,15,0,0,0,41.358333,-70.524444,6,1,39,2700,2008,300
2,1330,2020,4000,0,10,61,43,10,18,0,0,0,42.347221,-73.635559,3,1,24,4000,2011,300
1,2047,2016,7000,0,10,82,52,17,25,1,0,0,33.875556,-84.303054,1,1,52,6001,2014,300
4,2334,2014,7500,0,10,97,63,12,0,2,1,1,32.40139,-99.681663,4,1,53,7203,2014,300
2,1500,2020,0,0,10,57,36,14,21,0,0,0,30.409166,-86.481391,6,1,75,5001,1966,310
2,24,2011,0,0,10,59,37,15,0,1,0,1,30.03861,-90.023612,6,2,17,3697,1969,310
2,24,2011,0,0,10,59,37,15,0,1,0,1,30.03861,-90.023612,6,2,17,3697,1969,310
1,300,2013,12000,23000,10,106,48,6,0,0,0,0,33.301944,-111.655281,6,1,82,10401,1970,310
2,1551,2018,2600,0,10,79,66,8,0,0,0,0,26.248611,-80.118057,6,1,47,3502,1973,310
3,10,2017,0,0,10,50,36,3,0,0,0,0,38.365554,-85.738052,7,2,35,5500,1973,310
3,10,2017,0,0,10,50,36,3,0,0,0,0,38.365554,-85.738052,7,2,35,5500,1973,310
1,2120,2022,0,0,5,52,20,5,25,0,0,0,39.796254,-76.646393,4,1,10,1000,1976,310
