ev_time,ev_year,ev_country,light_cond,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_t,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,damage,acft_fire,acft_make,acft_model,total_seats,num_eng,afm_hrs_last_insp,second_pilot,rwy_len,acft_year,power_units,carb_fuel_injection,eng_type,eng_mfgr
1200,2009,USA,DAYL,25000,0,10,64,54,6,0,2,0,1,0,38.198612,-85.736389,,NONE,ARBC INC DBA LINDSTRAND,60X,,0,,N,,,,,,
1240,2009,USA,DAYL,25000,0,15,52,41,5,0,1,0,1,0,41.519721,-87.399444,SUBS,NONE,HAWKINS AUGUST E,AVENTURA II,2,1,,N,4900,,100,CARB,REC,Rotax
2355,2009,USA,DAYL,25000,0,10,70,52,11,0,1,0,0,0,38.6525,-122.898612,SUBS,NONE,MOONEY,M20J,4,1,,N,2707,,,FINJ,REC,Lycoming
1250,2009,USA,DAYL,25000,0,10,61,55,3,0,1,0,0,1,41.521945,-89.132499,SUBS,NONE,AIR TRACTOR INC.,AT-502,1,1,,,2800,,750,,TP,Pratt & Whitney
1825,2009,USA,DAYL,25000,0,10,75,37,10,20,1,0,0,1,44.743057,-85.40361,SUBS,NONE,Garrett,Rans S-6ES,2,1,,N,,,100,CARB,REC,Rotax
100,2009,USA,DAYL,25000,0,10,77,50,4,0,2,0,1,1,40.998054,-93.95639,SUBS,NONE,TAYLORCRAFT,BC12-D,2,1,,N,,,65,,REC,CONT MOTOR
1330,2009,USA,DAYL,25000,0,10,66,59,5,0,1,0,0,0,48.28046,-105.660896,SUBS,NONE,CESSNA,172S,4,1,,N,7349,,180,FINJ,REC,Lycoming
1650,2009,USA,DAYL,25000,0,10,73,27,,0,1,0,0,0,39.668056,-119.876388,SUBS,NONE,JABIRU,J230-SP,2,1,,N,7608,,120,CARB,REC,Jabiru
2130,2009,USA,DAYL,25000,0,10,84,57,5,0,2,2,0,0,29.951944,-90.286109,SUBS,GRD,BROWN JOSEPH B JR,RV-6,2,1,,Y,3900,,180,,REC,LYCOMING
1830,2009,USA,DAYL,25000,25000,20,63,14,6,0,1,0,0,1,33.526943,-112.29528,SUBS,NONE,SAUER,KR-2S,2,1,0,N,,,160,CARB,REC,Corvair
1955,2009,USA,DAYL,25000,0,10,59,41,7,0,2,0,0,0,38.726665,-90.508331,SUBS,NONE,BOEING,B75N1,2,1,7,N,,,250,CARB,REC,CONT MOTOR
200,2009,USA,NITE,25000,0,10,32,18,,0,45,0,0,0,32.891387,-97.036109,MINR,NONE,ATR,ATR72,68,2,,Y,13400,,2880,,TP,PRATT AND WHITNEY
200,2009,USA,NITE,25000,0,10,32,18,,0,45,0,0,0,32.891387,-97.036109,MINR,NONE,ATR,ATR72,68,2,,Y,13400,,2880,,TP,PRATT AND WHITNEY
1010,2010,USA,NITE,25000,0,10,21,19,0,0,1,0,0,1,35.039722,-85.021942,SUBS,GRD,PIPER,PA-28-140,4,1,,N,4700,,150,CARB,REC,LYCOMING
2039,2010,USA,DAYL,25000,0,10,81,28,16,20,1,0,1,0,29.603332,-97.990554,SUBS,NONE,Stump,Davis,2,1,1,N,3415,,100,CARB,REC,Continental
1530,2010,USA,DAYL,25000,0,20,64,37,5,0,1,0,1,0,33.221942,-112.134719,SUBS,NONE,KJONAAS,VARIEZE,2,1,,N,,,100,CARB,REC,CONT MOTOR
36,2010,USA,NITE,25000,0,10,81,43,14,21,1,0,1,0,38.192222,-85.739997,SUBS,NONE,PIPER,PA28,4,1,,N,,,180,CARB,REC,LYCOMING
1700,2010,USA,DAYL,25000,0,10,88,66,4,0,1,0,0,0,30.984167,-88.499725,SUBS,NONE,PIPER,PA-28-180,4,1,,N,,,180,CARB,REC,LYCOMING
1450,2010,USA,DAYL,25000,0,10,84,70,8,0,2,0,0,0,26.845832,-80.222221,DEST,GRD,ROBINSON HELICOPTER,R22 BETA,2,1,,Y,,,180,CARB,REC,LYCOMING
1527,2010,USA,DAYL,25000,0,10,48,32,10,0,37,0,0,0,41.97861,-87.904724,SUBS,NONE,BOMBARDIER INC,CL-600-2B19,50,2,,Y,,,9140,,TF,GE
1527,2010,USA,DAYL,25000,0,10,48,32,10,0,37,0,0,0,41.97861,-87.904724,SUBS,NONE,BOMBARDIER INC,CL-600-2B19,50,2,,Y,,,9140,,TF,GE
1800,2010,USA,DAYL,25000,0,10,66,45,10,0,2,0,0,0,38.539443,-76.030281,SUBS,NONE,PIPER,PA-28R-200,4,1,,Y,4477,,180,,REC,LYCOMING
2145,2010,USA,DAYL,25000,0,10,72,52,10,0,3,0,3,0,29.811666,-98.425834,SUBS,NONE,CESSNA,172K,4,1,,N,3000,,180,CARB,REC,LYCOMING
2150,2010,USA,DAYL,25000,0,10,63,14,7,0,1,0,0,0,33.042778,-96.363891,SUBS,NONE,Grumman American,AA-5B,4,1,31,N,,,180,CARB,REC,Lycoming
0,2010,USA,DAYL,25000,0,20,70,9,,0,1,1,0,0,33.79111,-112.248054,SUBS,NONE,SABRE,TRIKE,2,1,,N,,,40,CARB,REC,ROTAX
2110,2010,USA,DAYL,25000,0,10,25,12,10,0,3,0,0,0,41.534168,-93.663055,SUBS,NONE,BEECH,H35,4,1,,N,9003,,230,,REC,CONT MOTOR
2300,2011,USA,DAYL,25000,0,10,48,25,7,0,2,0,0,2,36.176387,-94.119163,SUBS,NONE,CESSNA,150G,2,1,,Y,,,100,,,CONT MOTOR
1700,2011,USA,DAYL,25000,0,10,64,48,10,0,1,0,0,0,29.18,-81.058052,SUBS,NONE,CESSNA,172S,4,1,,N,10500,,180,FINJ,REC,LYCOMING
1858,2011,USA,DAYL,25000,0,20,73,9,4,0,3,0,0,0,33.460834,-111.728332,SUBS,NONE,CIRRUS,SR22,4,1,11,N,5101,,300,FINJ,REC,Continental Motors
2237,2011,USA,DAYL,25000,0,10,61,37,13,0,1,1,0,0,37.747222,-122.224723,SUBS,NONE,NORTH AMERICAN,NAVION A,5,1,,N,3372,,230,FINJ,REC,CONT MOTOR
127,2011,USA,NITE,25000,0,10,75,63,14,0,1,0,1,0,37.508335,-77.32917,SUBS,GRD,PIPER,PA-31-350,2,2,47,N,6607,,350,FINJ,REC,LYCOMING
127,2011,USA,NITE,25000,0,10,75,63,14,0,1,0,1,0,37.508335,-77.32917,SUBS,GRD,PIPER,PA-31-350,2,2,47,N,6607,,350,FINJ,REC,LYCOMING
2330,2011,USA,DAYL,25000,0,10,57,46,5,0,1,0,0,0,41.073055,-84.806114,SUBS,NONE,HUGHES,269B,3,1,25,N,,,180,FINJ,REC,LYCOMING
1434,2011,USA,DAYL,25000,0,10,48,34,12,21,63,0,0,0,,,,NONE,EMBRAER,EMB-145LR,55,2,,Y,9685,,,,TF,
1434,2011,USA,DAYL,25000,0,10,48,34,12,21,63,0,0,0,,,,NONE,EMBRAER,EMB-145LR,55,2,,Y,9685,,,,TF,
1434,2011,USA,DAYL,25000,0,10,48,34,12,21,63,0,0,0,,,,NONE,BOMBARDIER INC,CL-600-2B19,55,2,,Y,7967,,9140,,TF,GE
1434,2011,USA,DAYL,25000,0,10,48,34,12,21,63,0,0,0,,,,NONE,BOMBARDIER INC,CL-600-2B19,55,2,,Y,7967,,9140,,TF,GE
1430,2011,USA,DAYL,25000,0,10,84,61,6,0,2,0,0,0,43.007221,-70.920829,SUBS,NONE,AERONCA,7DC,3,1,,N,2500,,85,CARB,REC,Continental
1115,2011,USA,DAYL,25000,0,6,82,81,,0,1,1,0,0,38.971111,-75.854721,SUBS,NONE,MOYES,DRAGONFLY,1,1,,N,2012,,115,CARB,REC,ROTAX
1800,2011,USA,DAYL,25000,0,10,66,50,,0,1,0,0,0,37.332778,-121.819725,SUBS,NONE,CUB CRAFTERS INC,CC11-100,2,1,,N,,,100,CARB,REC,CONT MOTOR
1500,2012,USA,DAYL,25000,0,20,43,32,,0,1,0,0,0,33.526943,-112.29528,SUBS,NONE,CZECH SPORTPLANES SRO,DYNAMIC WT9,2,1,,N,,,100,CARB,REC,ROTAX
1743,2012,USA,DAYL,25000,0,60,66,10,6,0,3,2,0,1,40.15361,-105.055274,SUBS,NONE,CESSNA,172S,4,1,62,Y,,,180,FINJ,REC,LYCOMING
1743,2012,USA,DAYL,25000,0,60,66,10,6,0,3,2,0,1,40.15361,-105.055274,SUBS,NONE,CESSNA,180,4,1,1,N,,,230,CARB,REC,CONT MOTOR
2015,2012,USA,DAYL,25000,0,,84,63,10,0,7,0,0,0,41.329479,-94.01062,SUBS,NONE,CESSNA,U206B,6,1,,N,,,285,FINJ,REC,CONT MOTOR
1205,2012,USA,DAYL,25000,0,10,63,55,,0,1,1,0,0,39.610214,-83.999046,SUBS,NONE,FLOWER ROGER P,J D,1,1,,N,,,,,REC,Chevrolet
45,2012,USA,DAYL,25000,0,10,91,79,11,0,2,0,0,2,33.125556,-97.008613,SUBS,NONE,PETERSON-FEDER-SPLINTER,STARDUSTER TOO,2,1,,N,,,180,CARB,REC,LYCOMING
1237,2012,USA,DAYL,25000,0,10,64,52,8,0,1,1,0,0,42.118331,-88.974166,SUBS,BOTH,NAPPI TITO C,LANCAIR 235M,2,1,,N,,,160,FINJ,REC,LYCOMING
1350,2012,USA,DAYL,25000,0,9,79,70,9,0,2,0,0,0,41.771945,-88.475555,SUBS,NONE,RAYTHEON AIRCRAFT COMPANY,B36TC,6,1,,N,3198,,300,FINJ,REC,CONT MOTOR
2130,2012,USA,DAYL,25000,0,10,75,46,6,0,2,0,0,0,42.195278,-89.097221,SUBS,NONE,CESSNA,152,2,1,,Y,,,110,CARB,REC,LYCOMING
135,2012,USA,NDRK,25000,0,10,63,50,4,0,1,0,0,1,36.625278,-93.224998,SUBS,NONE,CESSNA,177B,4,1,,N,3738,,180,CARB,REC,Lycoming
140,2012,USA,NITE,25000,25000,10,75,61,8,0,2,2,0,0,38.773612,-90.492774,SUBS,NONE,PIPER,PA-28-140,4,1,9,N,,,150,CARB,REC,LYCOMING
2324,2012,USA,NITE,25000,0,10,36,28,3,0,2,2,0,0,41.855556,-72.878051,SUBS,NONE,PIPER,PA-28-180,4,1,45,N,,,180,CARB,REC,LYCOMING
1810,2012,USA,DAYL,25000,25000,10,54,36,10,0,1,0,0,0,44.322776,-88.836112,SUBS,NONE,CESSNA,172N,4,1,,N,3773,,180,,REC,LYCOMING
2100,2013,USA,DAYL,25000,0,10,72,34,11,21,2,0,2,0,29.13611,-97.66278,SUBS,NONE,ROBINSON,R22 BETA II,2,1,63,N,,,124,CARB,REC,Lycoming
1951,2013,USA,DAYL,25000,0,,79,32,4,0,192,0,0,0,36.799999,-115.300003,SUBS,NONE,AIRBUS,321,198,2,,Y,10525,,31600,,TF,International Aero Engines
1951,2013,USA,DAYL,25000,0,,79,32,4,0,192,0,0,0,36.799999,-115.300003,SUBS,NONE,AIRBUS,321,198,2,,Y,10525,,31600,,TF,International Aero Engines
2324,2013,USA,DUSK,25000,0,10,57,45,7,0,290,0,0,0,40.699722,-74.165832,SUBS,NONE,EMBRAER,EMB-145LR,55,2,,Y,,,8338,,TF,ROLLS-ROYC
2324,2013,USA,DUSK,25000,0,10,57,45,7,0,290,0,0,0,40.699722,-74.165832,SUBS,NONE,EMBRAER,EMB-145LR,55,2,,Y,,,8338,,TF,ROLLS-ROYC
2324,2013,USA,DUSK,25000,0,10,57,45,7,0,290,0,0,0,40.699722,-74.165832,MINR,NONE,AIRBUS,A330,,2,,Y,,,,,TF,Rolls Royce Trent
2324,2013,USA,DUSK,25000,0,10,57,45,7,0,290,0,0,0,40.699722,-74.165832,MINR,NONE,AIRBUS,A330,,2,,Y,,,,,TF,Rolls Royce Trent
2015,2013,USA,DAYL,25000,0,8,70,48,3,0,1,0,0,0,38.771945,-122.575279,SUBS,NONE,SCHLEICHER,ASW-27,1,0,,N,,,,,,
1200,2013,USA,DAYL,25000,0,10,57,36,6,0,3,0,0,0,43.127498,-77.046386,SUBS,NONE,CESSNA,182G,4,1,16,N,2800,,230,CARB,REC,CONT MOTOR
1330,2013,USA,DAYL,25000,25000,10,68,52,5,0,2,0,0,0,39.904167,-84.21833,SUBS,NONE,PIPER,PA-30,4,2,,N,7285,,150,FINJ,REC,LYCOMING
1330,2013,USA,DAYL,25000,25000,10,68,52,5,0,2,0,0,0,39.904167,-84.21833,SUBS,NONE,PIPER,PA-30,4,2,,N,7285,,150,FINJ,REC,LYCOMING
1300,2013,USA,DAYL,25000,0,10,82,72,6,0,11,0,0,0,41.981388,-87.906669,SUBS,NONE,CESSNA,208B,10,1,,Y,,,675,,TP,P&W
2015,2020,USA,DAYL,25000,0,10,81,55,3,0,2,0,0,0,38.663612,-90.644721,SUBS,NONE,Hughes,369A,,,,Y,,,,,TS,Rolls Royce
1230,2021,USA,DAYL,25000,0,10,77,70,,0,1,0,0,0,32.93023,-97.411447,SUBS,NONE,TONY DUBEANSKY,RV10,4,1,,,3760,,,FINJ,REC,Lycoming
10,2014,USA,NDRK,24000,0,10,63,28,12,23,131,0,0,0,36.625831,-93.228889,,NONE,BOEING,737 7H4,,2,,Y,3738,2007,10142,,TF,CFM INTL
10,2014,USA,NDRK,24000,0,10,63,28,12,23,131,0,0,0,36.625831,-93.228889,,NONE,BOEING,737 7H4,,2,,Y,3738,2007,10142,,TF,CFM INTL
1835,2022,USA,DAYL,24000,0,10,84,19,13,23,1,1,0,0,39.922815,-105.12902,DEST,GRD,CESSNA,172,4,1,,N,9000,1976,,,,
1752,2015,USA,DAYL,23000,23000,10,57,9,8,0,2,2,0,0,38.830833,-104.71833,DEST,GRD,CIRRUS DESIGN CORP,SR22,4,1,,N,11022,2002,310,FINJ,REC,Continental Motors
120,2019,USA,NITE,23000,0,10,54,30,6,0,1,0,0,0,40.79,-111.980003,SUBS,NONE,Piper,PA60,4,2,,N,9596,1984,350,FINJ,REC,
120,2019,USA,NITE,23000,0,10,54,30,6,0,1,0,0,0,40.79,-111.980003,SUBS,NONE,Piper,PA60,4,2,,N,9596,1984,350,FINJ,REC,
2000,2016,USA,DAYL,23000,0,10,68,39,10,0,1,0,0,0,42.721389,-82.596389,SUBS,NONE,BEECH,C24R,4,1,94,N,3100,1978,200,FINJ,REC,LYCOMING
1920,2017,USA,DAYL,23000,0,10,73,57,7,0,1,0,0,1,28.158611,-82.638053,SUBS,NONE,PIPER,PA-28,4,1,10,N,,1973,160,CARB,REC,LYCOMING
1355,2011,USA,DAYL,23000,0,10,68,63,6,0,2,2,0,0,30.363056,-95.413612,DEST,UNK,WOODWARD HAROLD L,RAVIN 500,4,1,,Y,,,300,FINJ,REC,Chevrolet
2320,2016,USA,DAYL,22000,0,10,82,64,5,0,2,0,0,2,43.127498,-85.679168,SUBS,NONE,GILCHRIST,PA14EXP,4,1,,N,4032,2016,200,,REC,Aero Sport Power
1112,2015,USA,NITE,22000,0,10,3,-4,,0,1,0,0,0,39.184722,-76.667221,SUBS,NONE,CESSNA,208,2,1,,N,,2012,675,,TP,P&W CANADA
305,2016,USA,NDRK,22000,0,10,54,27,7,0,3,0,0,0,39.649444,-105.043052,SUBS,NONE,CESSNA,172,4,1,,N,,2006,180,FINJ,REC,LYCOMING
1600,2019,USA,DAYL,22000,0,10,88,28,4,0,2,0,0,0,39.578609,-104.851112,SUBS,NONE,Cessna,172,4,1,,Y,10000,1997,180,FINJ,REC,Lycoming
2135,2017,USA,DAYL,22000,0,10,63,45,5,0,2,0,0,0,47.328609,-122.226669,SUBS,NONE,CESSNA,172RG,4,1,,Y,3400,1980,180,CARB,REC,LYCOMING
2200,2014,USA,DAYL,22000,0,10,64,25,6,0,3,0,0,0,58.704444,-157.008331,,GRD,PIPER,PA 28-181,,1,,N,3314,1978,0,,REC,LYCOMING
1615,2013,USA,DAYL,22000,22000,10,57,28,,0,2,0,0,0,36.471668,-82.404441,SUBS,NONE,BEECH,E 55,6,,,Y,8000,1976,260,FINJ,REC,Continental Motors
1615,2013,USA,DAYL,22000,22000,10,57,28,,0,2,0,0,0,36.471668,-82.404441,SUBS,NONE,BEECH,E 55,6,,,Y,8000,1976,260,FINJ,REC,Continental Motors
1635,2020,USA,DAYL,22000,0,10,66,25,6,0,2,0,0,0,39.58,-104.85,SUBS,NONE,MOONEY,M20F,4,,118.1299973,N,10001,1974,200,FINJ,REC,Lycoming
2050,2016,USA,DAYL,22000,0,10,97,27,8,16,4,0,0,4,34.514446,-117.763885,DEST,GRD,CESSNA,182,4,1,,N,2100,1968,230,CARB,REC,CONT MOTOR
2230,2016,USA,DAYL,22000,0,10,75,37,11,0,2,0,0,0,41.918334,-72.77639,SUBS,NONE,PIPER,PA 12,2,1,,N,2205,1947,150,CARB,REC,LYCOMING
1530,2008,USA,DAYL,22000,2900,,63,48,15,0,2,0,0,0,40.616943,-74.239997,SUBS,NONE,Eurocopter France,AS350B1,4,1,22,N,,,732,,TS,Turbomeca
2030,2012,USA,DAWN,22000,22000,10,79,27,9,14,10,0,0,0,39.856666,-104.674446,,UNK,CANADAIR LTD,CL-600 Challenger,22,2,,Y,12000,,8650,,TF,General Electrics
2030,2012,USA,DAWN,22000,22000,10,79,27,9,14,10,0,0,0,39.856666,-104.674446,,UNK,CANADAIR LTD,CL-600 Challenger,22,2,,Y,12000,,8650,,TF,General Electrics
4,2012,USA,NITE,22000,0,10,28,18,5,0,3,0,0,0,42.77861,-84.586112,SUBS,NONE,CESSNA,177RG,4,1,,N,8506,,200,FINJ,REC,LYCOMING
2250,2014,USA,DAYL,22000,0,10,54,0,6,0,1,1,0,0,39.670731,-104.70057,DEST,GRD,SMITH,AEROSTAR 601P,6,2,,N,,,,FINJ,REC,Lycoming
2250,2014,USA,DAYL,22000,0,10,54,0,6,0,1,1,0,0,39.670731,-104.70057,DEST,GRD,SMITH,AEROSTAR 601P,6,2,,N,,,,FINJ,REC,Lycoming
2310,2018,USA,DAYL,21000,0,10,79,59,10,0,1,0,0,0,42.316665,-74.26667,SUBS,NONE,DELL LAWRENCE,Kitfox,2,1,,N,,2010,,CARB,REC,Continental
2000,2014,USA,DAYL,21000,0,10,90,52,7,0,1,0,0,1,34.202777,-102.554725,SUBS,NONE,AIR TRACTOR INC,AT 402B,1,1,,N,,1999,750,,TP,P&W Canada
22,2018,USA,DAYL,21000,25000,5,63,54,5,0,2,0,0,0,33.675277,-117.86888,SUBS,NONE,Piper,PA28,4,1,42.20000076,Y,2887,1972,150,,REC,Lycoming
1445,2021,USA,DAYL,21000,0,10,30,7,5,0,2,0,0,0,38.585556,-77.067778,SUBS,NONE,CESSNA,150G,2,1,30,Y,3740,1967,100,CARB,REC,CONT MOTOR
1930,2015,USA,DAYL,21000,26000,10,61,27,4,0,1,0,0,0,42.921112,-78.594169,SUBS,NONE,PIPER,PA-28-140,4,1,,N,3199,1966,160,CARB,REC,LYCOMING
144,2015,USA,DUSK,21000,0,10,50,19,6,0,2,0,0,2,39.397777,-119.268608,SUBS,NONE,CESSNA,150E,,1,103.8899994,N,6001,1965,100,,REC,CONT MOTOR
2032,2009,USA,DAYL,21000,21000,10,54,37,6,0,2,0,0,0,32.089168,-80.959724,SUBS,NONE,FPNA LLC,A-22 Valor,2,1,22,N,,,80,CARB,REC,Rotax
2151,2019,USA,DAYL,20000,0,10,108,36,7,0,1,0,1,0,33.683612,-112.126945,SUBS,GRD,MOONEY,M20V,4,1,,N,8196,2019,310,FINJ,REC,Continental Motors
2300,2023,USA,DAYL,20000,0,10,19,1,4,0,2,0,0,0,61.169,-149.9598,SUBS,NONE,ENSTROM,F-28C,3,1,,,,2015,,,,
815,2014,USA,NITE,20000,0,10,63,54,,0,1,1,0,0,32.556388,-114.690002,DEST,GRD,AIR TRACTOR INC,AT 502B,1,1,20,N,,2014,750,,TP,Pratt and Whitney
1945,2015,USA,DAYL,20000,0,10,66,55,,0,3,0,0,0,37.509166,-122.246391,MINR,NONE,EVO13 LLC,LANCAIR EVOLUTION,4,1,84,N,2600,2013,750,FINJ,TP,Pratt & Whitney
1904,2014,USA,DAYL,20000,20000,10,73,61,4,0,5,0,0,0,33.833332,-116.5,MINR,NONE,EMBRAER,EMB-505,9,2,141,N,10001,2012,3360,FINJ,TF,Pratt & Whitney
1904,2014,USA,DAYL,20000,20000,10,73,61,4,0,5,0,0,0,33.833332,-116.5,MINR,NONE,EMBRAER,EMB-505,9,2,141,N,10001,2012,3360,FINJ,TF,Pratt & Whitney
1440,2017,USA,DAYL,20000,0,10,45,30,4,0,9,0,0,0,40.752223,-111.566947,SUBS,NONE,BALONY KUBICEK SPOL SRO,BB70Z,,0,,N,,2011,,,NONE,
1945,2016,USA,DAYL,20000,0,10,84,36,,0,1,0,0,0,33.802501,-118.338607,SUBS,NONE,ROBINSON HELICOPTER CO,R66,5,1,,N,,2009,300,FINJ,TS,Rolls-Royce
115,2017,USA,DAYL,20000,0,10,70,50,13,0,3,0,0,0,37.511943,-122.249443,SUBS,NONE,CESSNA,T182,4,1,,N,2600,2008,235,FINJ,REC,Lycoming
5,2015,USA,DAYL,20000,0,10,86,41,12,0,1,0,0,0,37.511943,-122.249443,SUBS,NONE,DOVA AIRCRAFT,DV-1,2,1,5,N,2600,2007,100,CARB,REC,Rotax
1830,2014,USA,DAYL,20000,0,10,55,52,2,0,1,0,1,0,33.756942,-117.221664,SUBS,NONE,FARTHING JAMES W II,BEAVER,2,1,13,N,1000,2006,65,CARB,REC,Rotax
1930,2017,USA,DAYL,20000,0,10,37,7,6,0,2,0,0,0,39.507778,-76.406669,SUBS,NONE,ROBINSON HELICOPTER,R22,2,1,55,Y,2200,2006,145,CARB,REC,LYCOMING
1345,2015,USA,DAYL,20000,0,10,57,45,6,0,2,0,1,0,35.149166,-106.774719,,NONE,LINDSTRAND,LBL69A,,,,N,,2003,,,,
110,2017,USA,NITE,20000,0,10,27,16,3,0,1,0,0,0,40.074443,-111.579719,SUBS,NONE,BROCK STEINER,Sport Copter Vortex,1,1,,N,,2003,65,CARB,REC,Rotax
0,2018,USA,DAYL,20000,0,10,37,12,12,0,1,0,0,0,64.813888,-147.921951,SUBS,NONE,ROBINSON HELICOPTER COMPANY,R44,4,1,,N,,2003,,FINJ,REC,Lycoming Engines
1930,2015,USA,DAYL,20000,0,10,93,57,4,18,2,0,0,2,34.145557,-103.410835,SUBS,NONE,NORTON CLAUDE C,TAILWIND   W8,2,1,,N,5700,2002,85,CARB,REC,Continental
2252,2021,USA,,20000,25000,10,79,54,4,0,2,0,1,1,32.694828,-97.522525,SUBS,NONE,AVIAT AIRCRAFT INC,A-1A,2,1,,N,,1998,,,,
1420,2020,USA,DAYL,20000,0,10,77,68,6,0,2,0,0,2,36.494445,-87.321945,SUBS,NONE,VAUGHN,Challenger,2,1,,N,2200,1997,50,CARB,REC,Rotax
1736,2018,USA,DAYL,20000,0,7,97,57,4,0,1,0,0,0,32.669998,-114.59333,SUBS,NONE,Stoddard Hamilton,GLASAIR SUPER IIS,4,1,91,N,9240,1995,200,FINJ,REC,Superior Air Parts
1445,2013,USA,DAYL,20000,0,10,55,34,,0,2,0,2,0,35.314723,-106.648612,SUBS,BOTH,CAMERON BALLOONS US,V 77,,,,N,,1990,,,,
1220,2022,USA,DAYL,20000,0,10,75,52,8,0,1,0,0,0,27.642346,-82.520169,SUBS,NONE,WHITING CLEON,GLASAIR SH-2,2,1,6,N,3120,1986,150,CARB,REC,LYCOMING
819,2019,USA,NDRK,20000,0,10,63,-9,4,0,2,2,0,0,32.988056,-115.469169,SUBS,NONE,Cessna,150,2,1,,N,,1982,100,,REC,Continental
1900,2014,USA,DAYL,20000,0,10,64,36,3,0,1,0,0,0,35.171112,-120.053054,SUBS,NONE,CESSNA,182Q,4,1,16,N,800,1979,310,FINJ,REC,CONT MOTOR
1630,2022,USA,DAYL,20000,25000,10,81,68,16,0,1,0,0,1,36.0543,-97.3785,SUBS,NONE,PIPER,PA-34-200T,7,2,,,,1979,280,FINJ,REC,Continental
1630,2022,USA,DAYL,20000,25000,10,81,68,16,0,1,0,0,1,36.0543,-97.3785,SUBS,NONE,PIPER,PA-34-200T,7,2,,,,1979,280,FINJ,REC,Continental
1730,2021,USA,DAYL,20000,0,10,64,28,7,0,1,0,0,0,30.197429,-97.666306,SUBS,NONE,CESSNA,182,4,1,,N,9000,1978,230,CARB,REC,Continental Motors
2120,2014,USA,DAYL,20000,0,10,73,59,8,0,1,0,0,0,37.49007,-122.259429,SUBS,NONE,BEECH,A36 - UNDESIGNAT,6,1,21,N,2600,1977,300,FINJ,REC,Continental
2210,2016,USA,DAYL,20000,0,10,82,41,11,0,2,0,0,0,33.974723,-117.63639,SUBS,NONE,MOONEY,M20J,4,1,,N,,1977,200,FINJ,REC,LYCOMING
1730,2016,USA,DAYL,20000,25000,10,73,41,,0,2,0,0,2,35.957221,-83.800834,SUBS,NONE,BELLANCA,8KCAB,2,1,145,N,,1977,180,FINJ,REC,Lycoming
2215,2017,USA,DAYL,20000,0,10,86,45,7,0,2,0,0,0,33.761112,-117.218055,SUBS,NONE,DEHAVILLAND,DHC 6,24,2,,Y,5100,1976,620,,TP,Pratt & Whitney
2215,2017,USA,DAYL,20000,0,10,86,45,7,0,2,0,0,0,33.761112,-117.218055,SUBS,NONE,DEHAVILLAND,DHC 6,24,2,,Y,5100,1976,620,,TP,Pratt & Whitney
1400,2014,USA,DAYL,20000,25000,9,34,34,7,0,1,0,0,0,36.182498,-86.886665,SUBS,NONE,CESSNA,182P,4,1,,N,5500,1975,230,CARB,REC,Continental Motors Inc.
300,2020,USA,DAYL,20000,0,10,14,-8,15,23,1,0,0,0,64.815002,-147.856384,SUBS,NONE,Piper,PA32,,1,,N,6501,1975,300,FINJ,REC,Lycoming
1930,2021,USA,DAYL,20000,0,10,84,54,7,0,3,0,0,0,38.748642,-76.955922,SUBS,NONE,PIPER,PA-28-180,4,1,,,2665,1974,180,CARB,REC,Lycoming
2205,2014,USA,DAYL,20000,25000,10,54,36,5,0,1,0,1,0,39.679164,-83.870834,SUBS,NONE,CESSNA,172K,4,1,,N,4500,1969,0,,REC,LYCOMING
1330,2018,USA,DAYL,20000,0,10,37,27,3,0,2,0,0,0,39.535556,-104.861663,SUBS,NONE,Piper,PA28,4,1,3494,Y,10001,1969,150,CARB,REC,Lycoming
1800,2016,USA,DAYL,20000,0,80,88,50,7,0,1,0,0,1,39.404998,-122.01583,SUBS,NONE,HUGHES,269B,2,1,,N,,1968,,FINJ,REC,Lycoming
2200,2016,USA,DAYL,20000,0,10,73,43,4,0,1,0,0,1,36.771667,-119.708335,SUBS,NONE,PIPER,PA 28,4,1,,N,8008,1968,160,CARB,REC,LYCOMING
1430,2019,USA,DAYL,20000,0,10,46,19,4,0,2,0,0,0,39.908889,-105.117225,SUBS,NONE,Beech,55,4,2,,Y,7002,1967,285,FINJ,REC,Continental
1430,2019,USA,DAYL,20000,0,10,46,19,4,0,2,0,0,0,39.908889,-105.117225,SUBS,NONE,Beech,55,4,2,,Y,7002,1967,285,FINJ,REC,Continental
1645,2021,USA,DAYL,20000,0,10,79,61,,0,1,0,0,1,33.994387,-117.58998,SUBS,NONE,CESSNA,150D,2,1,67.94999695,,,1964,,,,
122,2019,USA,NITE,20000,0,10,61,27,6,0,1,1,0,0,33.39722,-112.39833,SUBS,NONE,Cessna,182,4,1,,N,,1963,230,CARB,REC,Continental
10,2017,USA,DAYL,20000,0,10,52,18,,0,1,0,0,1,62.024444,-150.073333,SUBS,NONE,CESSNA,182,4,1,82.40000153,N,,1962,230,CARB,REC,Continental Motors
105,2016,USA,DAYL,20000,0,10,81,43,4,0,2,0,0,2,36.561668,-119.632499,SUBS,NONE,CESSNA,182A,,1,58,Y,,1957,230,CARB,REC,CONT MOTOR
