ev_year,ev_month,apt_dist,ev_country,light_cond,sky_cond_nonceil,wind_vel_kts,gust_kts,altimeter,vis_sm,wx_dew_pt,inj_tot_f,inj_tot_s,inj_tot_m,acft_make,wx_temp,acft_model,acft_category,homebuilt,total_seats,num_eng,afm_hrs_last_insp,second_pilot,damage,acft_fire,acft_expl,flt_plan_filed,eng_type,eng_mfgr,eng_model,power_units,carb_fuel_injection
2010,8,0,USA,DAYL,CLER,3,0,30.20000076,10,39,0,0,0,CESSNA,84,A185F,AIR,N,2,1,23,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-520-D,300,FINJ
2010,8,1,USA,DAYL,CLER,,0,0,10,0,0,1,0,Kirkpatrick,0,Buzzard,AIR,Y,1,1,0,N,SUBS,NONE,NONE,UNK,REC,Rotax,442,40,CARB
2010,8,0,USA,DAYL,CLER,5,0,30.20000076,10,45,0,0,0,AERONCA,88,11CC,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-C1,115,CARB
2010,8,1,USA,NBRT,CLER,6,0,29.79000092,10,72,0,0,1,PIPER,93,PA-28-180,AIR,N,4,1,20,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-A3A,180,CARB
2010,8,0,USA,DAYL,SCAT,,0,0,7,0,0,0,0,BELL,0,430,HELI,N,9,,,N,MINR,NONE,NONE,CVFR,TS,Rolls Royce,250-C40B,,
2010,8,0,USA,DAYL,SCAT,,0,0,7,0,0,0,0,BELL,0,430,HELI,N,9,,,N,MINR,NONE,NONE,CVFR,TS,Rolls Royce,250-C40B,,
2010,8,0,USA,DAYL,FEW,8,14,29.97999954,10,86,0,0,0,CESSNA,95,182F,AIR,N,4,1,16,N,SUBS,NONE,NONE,UNK,REC,CONT MOTOR,O-470 SERIES,230,CARB
2010,8,0,USA,DAYL,CLER,8,0,29.79999924,10,75,0,0,0,BELL,93,206B,HELI,N,5,1,,N,SUBS,NONE,NONE,NONE,TS,ALLISON,250-C20 SER,420,
2010,8,30,USA,DAYL,CLER,5,0,29.86000061,10,52,2,0,0,PIPER,68,PA28R,AIR,N,,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO360,,FINJ
2010,8,0,USA,DAYL,CLER,3,0,29.78000069,10,34,0,0,1,BEECH,91,C23,AIR,N,4,1,61,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O&VO-360 SER,180,CARB
2010,8,0,USA,DAYL,CLER,,0,29.92000008,10,73,0,0,2,CESSNA,84,150A,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,0-200 SERIES,100,CARB
2010,8,0,USA,DAYL,CLER,15,0,29.85000038,10,0,0,0,1,CESSNA,91,180D,AIR,N,4,1,,N,SUBS,NONE,,CVFR,REC,CONT MOTOR,O-470 SERIES,230,CARB
2010,8,2,USA,DAYL,CLER,6,0,29.88999939,10,72,0,0,0,AERONCA,95,7CCM,AIR,N,2,1,20,N,SUBS,NONE,NONE,NONE,REC,Continental,A75-8,75,CARB
2010,8,0,USA,DAYL,FEW,4,0,29.87000084,10,70,0,0,0,BEECH,84,A23-19,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-E2C,150,CARB
2010,8,0,USA,DAYL,CLER,6,0,30.04000092,10,73,0,2,0,BEECH,82,C24R,AIR,N,4,1,15,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO360 SER,200,FINJ
2010,8,0,USA,DAYL,CLER,8,0,29.88999939,10,57,0,0,0,CESSNA,70,182P,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470 SERIES,230,
2010,8,0,USA,DAYL,FEW,,0,0,5,0,0,1,1,BUCKEYE INDUSTRIES,81,DREAM MACHINE,PPAR,N,2,1,,N,SUBS,NONE,NONE,NONE,,ROTAX,582,65,
2010,8,5,USA,DAYL,CLER,12,0,29.87999916,10,55,0,0,1,AIR CREATION,72,CLIPPER 582S,AIR,N,2,1,75,N,SUBS,NONE,NONE,NONE,REC,Rotax,582S,65,CARB
2010,8,0,USA,DAYL,CLER,,0,0,10,0,0,0,1,CARR BRYAN,86,VANS RV-6A,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-360-A2A,180,CARB
2010,8,0,USA,NDRK,FEW,4,0,29.94000053,10,77,0,1,0,CESSNA,88,172R,AIR,N,4,1,40,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,I0360-L2A,160,FINJ
2010,8,2,USA,DAYL,CLER,,0,30.14999962,10,57,2,0,0,TAYLORCRAFT,73,BC12-D,AIR,N,2,1,9,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,A65-8F,65,CARB
2010,8,0,USA,DAYL,CLER,7,0,30.04999924,10,61,0,1,1,OLIVER A BRUCE,82,RV6-A,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-360 SER,180,
2010,8,0,USA,DAYL,CLER,5,0,30.20000076,10,50,0,0,0,CESSNA,81,T182T,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,TIO-540-AK1A,282,FINJ
2010,8,0,USA,DAYL,OVCT,8,0,0,10,46,0,2,0,BELLANCA,55,7GCBC,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,180,
2010,8,0,USA,DAYL,SCAT,3,0,30.18000031,5,48,2,0,0,PIPER,52,PA-18-150,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,150,CARB
2010,8,0,USA,DAYL,CLER,5,0,30.02000046,10,45,1,0,0,Clark,81,RV-6A,AIR,Y,2,1,0,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-A1D,180,CARB
2010,8,1,USA,DAYL,CLER,4,0,30.12999916,9,70,0,0,0,W.H. Hunnicutt,82,Hobo,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,O-300,145,CARB
2010,8,0,CO,NITE,,,0,0,,0,1,17,67,BOEING,0,737,AIR,N,,2,,Y,SUBS,GRD,NONE,UNK,TF,CFM,CFM56 7B,,
2010,8,0,CO,NITE,,,0,0,,0,1,17,67,BOEING,0,737,AIR,N,,2,,Y,SUBS,GRD,NONE,UNK,TF,CFM,CFM56 7B,,
2010,8,0,USA,NITE,CLER,,0,30.04000092,10,75,0,0,0,RYAN,79,NAVION B,AIR,N,5,1,,N,SUBS,NONE,NONE,IFR,REC,LYCOMING,GO-435C&D SER,260,
2010,8,0,USA,NITE,CLER,4,0,30,10,79,0,0,1,CESSNA,86,172N,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,LYCOMING,O-320 SERIES,180,
2010,8,0,USA,DAYL,SCAT,6,0,29.94000053,10,72,0,0,0,BELL,95,UH1H,HELI,N,8,,,Y,SUBS,NONE,NONE,CVFR,TS,Honeywell,T53-L-703,1800,FINJ
2010,8,2,USA,DAYL,CLER,4,0,29.87999916,10,54,0,0,0,BEECH,59,V35B,AIR,N,4,1,23,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-520,,FINJ
2010,8,0,USA,DAYL,FEW,5,0,29.92000008,9,72,0,0,1,CESSNA,84,T210M,AIR,N,6,1,60,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520-R9,310,FINJ
2010,8,0,JA,,,,0,0,,0,0,0,0,MCDONNELL DOUGLAS,0,MD90,,N,,,,,MINR,IFLT,NONE,IFR,TF,IAE,V2525D5,25000,
2010,8,0,USA,DAYL,SCAT,8,0,29.93000031,10,66,0,0,0,CIRRUS DESIGN CORP,99,SR22,AIR,N,,1,46,N,SUBS,NONE,NONE,IFR,,CONT MOTOR,IO-550-N,0,
2010,8,0,USA,DAYL,SCAT,4,0,29.75,10,77,0,1,0,RAMMEL THOMAS W,88,SEAREY,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,ROTAX,912UL,80,CARB
2010,8,0,USA,DUSK,CLER,4,0,29.79000092,10,46,0,0,0,CESSNA,84,TP206B,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520-C,285,FINJ
2010,8,0,USA,DAYL,CLER,4,0,29.80999947,10,37,0,0,0,GULFSTREAM-SCHWEIZER A/C CORP,79,GULFSTREAM AM G-164B,AIR,N,1,1,300,N,SUBS,NONE,NONE,NONE,REC,P&W,R1340 SERIES,600,
2010,8,0,USA,DAYL,,,0,0,,0,0,0,0,ROBINSON HELICOPTER,0,R22 BETA,HELI,N,2,1,,,SUBS,NONE,,UNK,REC,LYCOMING,O-360-J2A,145,
2010,8,0,USA,DAYL,CLER,,0,30.10000038,10,61,1,0,1,MAXAIR,66,MU 582 DRIFTER,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,ROTAX,582,65,CARB
2010,8,1,USA,DAYL,CLER,12,0,29.79000092,10,46,0,2,0,ERCOUPE,82,415,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,CONTINENTAL,C85,,CARB
2010,8,5,USA,DAYL,,6,0,30.04999924,7,72,0,0,0,SCHWEIZER,91,269C-1,HELI,N,3,1,,Y,SUBS,NONE,,CVFR,REC,LYCOMING,HIO-360 SER,205,
2010,8,0,USA,DAYL,CLER,14,0,29.70000076,10,34,0,0,2,CESSNA,93,177A,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,Lycoming,O-360-A1A,180,CARB
2010,8,0,USA,DAYL,CLER,5,0,29.79000092,10,39,0,0,1,PIPER,93,PA-18,AIR,N,2,1,43,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-A2B,150,CARB
2010,8,0,USA,DAYL,FEW,7,14,30.04999924,10,75,0,0,0,CESSNA,91,152,AIR,N,2,1,26,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235,125,CARB
2010,8,0,USA,DAYL,FEW,6,0,29.75,30,0,0,0,0,CHAMPION,70,7EC,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-235,115,CARB
2010,8,0,USA,DAYL,FEW,7,0,30.17000008,10,46,0,0,0,SHPAKOW THOMAS,66,SA 750,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-540 SER,300,
2010,8,0,USA,DAYL,CLER,4,0,29.79999924,10,63,0,1,0,GRUMMAN ACFT ENG COR-SCHWEIZER,100,G-164B,AIR,N,1,1,,N,SUBS,GRD,NONE,NONE,REC,P&W,R-1340,600,CARB
2010,8,0,USA,DAYL,,,0,0,,0,0,1,0,PIPER,0,PA-46-310P,AIR,N,6,1,,,SUBS,NONE,,UNK,REC,CONT MOTOR,TSIO-520 SER,300,
2010,8,0,USA,DAYL,CLER,,0,30,10,75,0,0,0,CESSNA,88,152,AIR,N,2,1,15,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-235 SERIES,115,CARB
2010,8,0,USA,DAYL,,,0,0,,0,0,0,0,TUBBS S/PERFORMANCE AIR INC,0,PA18-225,AIR,Y,2,1,,,SUBS,NONE,,UNK,REC,LYCOMING,O-360 SERIES,180,
2010,8,0,USA,DAYL,FEW,,0,29.85000038,10,70,0,0,0,MEYERS INDUSTRIES INC,99,200C,AIR,N,4,1,5,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470 SERIES,230,CARB
2010,8,0,USA,DAYL,CLER,9,0,29.81999969,10,50,0,0,0,WILDE DANIEL L,82,ZENITH 701,AIR,N,2,1,30,N,SUBS,NONE,NONE,NONE,REC,ROTAX,912S,100,CARB
2010,8,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,HUMMEL / FINBERG,0,ULTRA CRUISER,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,REC,Globe,,35,CARB
2010,8,0,USA,DAYL,CLER,5,0,30.18000031,10,32,0,4,0,CESSNA,64,172E,AIR,N,4,1,,N,SUBS,NONE,NONE,UNK,REC,CONT MOTOR,O-300 SER,145,CARB
2010,8,0,USA,DAYL,,3,0,30.04000092,10,63,0,0,1,PIPER,82,J3C-65,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,A65,65,CARB
2010,8,0,USA,DAYL,CLER,,0,0,10,0,0,2,0,INFINITY,91,INFINITY,PPAR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,ROTAX,582,65,CARB
2010,8,0,USA,DAYL,FEW,7,0,29.87000084,10,57,0,1,0,ROBINSON,75,R44,HELI,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-540-F1B5,225,CARB
2010,8,0,USA,DAYL,CLER,4,0,29.75,10,34,0,0,0,CESSNA,72,U206,AIR,N,6,1,54,N,SUBS,NONE,NONE,NONE,REC,Teledyne Continental Motors,IO-520-F4B,300,FINJ
2010,8,0,USA,DAYL,FEW,,0,29.87000084,10,66,2,0,0,North Wing,88,Scout X-C,WSFT,N,2,1,,N,SUBS,GRD,NONE,NONE,REC,Rotax,912UL,80,CARB
2010,8,0,USA,DAYL,,5,0,29.87000084,10,72,0,1,0,PIPER,88,PA-30,AIR,N,4,2,1,N,SUBS,NONE,NONE,NONE,REC,,,,
2010,8,0,USA,DAYL,,5,0,29.87000084,10,72,0,1,0,PIPER,88,PA-30,AIR,N,4,2,1,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360-C1C,200,FINJ
2010,8,0,USA,DAWN,,,0,0,1,54,0,0,0,CESSNA,55,414,AIR,N,7,2,6255,Y,SUBS,NONE,NONE,IFR,REC,Continental,TSIO520,310,FINJ
2010,8,0,USA,DAWN,,,0,0,1,54,0,0,0,CESSNA,55,414,AIR,N,7,2,6255,Y,SUBS,NONE,NONE,IFR,REC,Continental,TSIO520,310,FINJ
2010,8,0,USA,DAYL,CLER,11,0,30.04000092,10,66,2,0,0,SCHNEIDER,82,Christen Eagle II,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360-A1A,,FINJ
2010,8,0,USA,DAYL,SCAT,17,0,30.22999954,10,52,2,0,0,CESSNA,79,310C,AIR,N,5,2,5,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO-470 SERIES,260,
2010,8,0,USA,DAYL,SCAT,17,0,30.22999954,10,52,2,0,0,CESSNA,79,310C,AIR,N,5,2,5,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,I0-470 SERIES,260,
2010,8,0,USA,DAYL,CLER,8,0,29.80999947,10,54,0,0,1,CESSNA,72,182,AIR,N,4,1,,N,SUBS,NONE,NONE,UNK,REC,Teledyne Continental Motors,O-470,230,CARB
2010,8,1,USA,DAYL,CLER,3,0,30.18000031,10,37,0,0,0,GRUMMAN AMERICAN AVN. CORP.,59,AA-5A,AIR,N,4,1,,N,SUBS,NONE,NONE,UNK,REC,LYCOMING,O-320 SERIES,180,CARB
2010,8,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,CESSNA,0,U206G,AIR,N,6,1,,N,SUBS,NONE,NONE,CVFR,REC,CONT MOTOR,IO 520 SERIES,300,FINJ
2010,8,0,USA,DAYL,CLER,,0,29.85000038,10,45,0,0,0,AMERICAN CHAMPION AIRCRAFT,64,8GCBC,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-360,180,FINJ
2010,8,0,USA,DAYL,SCAT,3,0,29.79000092,10,52,0,0,2,PIPER,63,PA-32-260,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-540 SERIES,250,CARB
2010,8,0,USA,DAYL,FEW,,0,0,40,0,0,0,0,PIPER,57,J5C,AIR,N,3,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-235 SERIES,115,CARB
2010,7,0,CA,,,,0,0,,0,1,0,0,BEECH,0,B36TC,AIR,N,6,1,,N,SUBS,NONE,NONE,,TP,CONT MOTOR,TSIO-520 SER,300,
2010,8,0,USA,DAYL,CLER,8,0,29.96999931,10,64,0,0,0,CESSNA,81,310F,AIR,N,,2,,N,SUBS,GRD,NONE,NONE,REC,Continental,IO-470,260,FINJ
2010,8,0,USA,DAYL,,16,23,29.94000053,4,61,0,0,0,BEECH,70,P35,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,IO-470 SERIES,260,
2010,9,0,USA,DAYL,CLER,10,0,30.06999969,10,39,0,0,0,Chris W Kleen,54,RV-6,AIR,Y,2,1,53,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-320,160,FINJ
2010,8,0,USA,DAYL,FEW,7,0,29.79000092,10,0,0,0,0,GROB-WERKE,108,G 120A,AIR,N,2,1,14,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,AEIO-540 SER,260,FINJ
2010,8,0,USA,DAYL,CLER,10,15,29.97999954,10,46,0,0,0,PIPER,82,PA-22-150,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,180,CARB
2010,8,18,CH,,,,0,0,,0,42,7,47,EMBRAER,0,ERJ190,AIR,N,,,,Y,DEST,GRD,NONE,IFR,TF,GE,CF34,,FINJ
2010,8,18,CH,,,,0,0,,0,42,7,47,EMBRAER,0,ERJ190,AIR,N,,,,Y,DEST,GRD,NONE,IFR,TF,GE,CF34,,FINJ
2010,8,0,USA,DAYL,FEW,5,0,29.96999931,10,46,2,0,0,PIPER,63,PA-11,AIR,N,2,1,,N,SUBS,GRD,NONE,VFR,REC,CONT MOTOR,C90,95,CARB
2010,8,1,USA,NBRT,FEW,6,0,29.87000084,10,72,1,0,0,MILLER CHARLES W,81,VANS RV-7A,AIR,Y,2,1,,N,SUBS,NONE,NONE,VFR,REC,SUPERIOR,IO-360,180,FINJ
2010,8,0,USA,DAYL,CLER,5,0,30.09000015,10,55,0,0,0,PIPER,72,PA-28-181,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-360-A4M,180,CARB
2010,8,0,USA,DAYL,CLER,10,0,30.04999924,25,0,0,0,1,PIPER,75,PA-28-180,AIR,N,4,1,8,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O&VO-360 SER,180,CARB
2010,8,0,USA,DAYL,CLER,10,0,30.04999924,25,0,0,0,1,CESSNA,75,150J,AIR,N,2,1,5,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,0-200 SERIES,100,CARB
2010,8,0,USA,DAYL,CLER,7,0,29.88999939,10,59,0,0,0,HOLMGREEN JOHN B,70,RV8A,AIR,Y,2,1,20,N,SUBS,NONE,NONE,NONE,REC,Superior,XP360 A1C2,180,CARB
2010,8,0,USA,DAYL,,4,0,30.04000092,10,63,0,0,1,FREEMAN,72,SUPER KOALA,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,ROTAX,503 UL,50,CARB
2010,8,1,USA,DAYL,SCAT,5,0,29.94000053,10,73,1,0,0,STINSON,79,108,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Franklin,6A4150,150,FINJ
2010,8,0,USA,DAYL,CLER,3,0,30.04000092,9,64,0,0,0,CESSNA,73,182T,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,Lycoming,IO-540-AB1A5,230,FINJ
2010,8,0,BR,DAYL,SCAT,10,15,30.13999939,,63,0,0,0,EMBRAER,72,EMB145 LU,AIR,N,,2,,Y,SUBS,GRD,NONE,UNK,TF,Rolls-Royce,AE3007,7580,
2010,8,0,BR,DAYL,SCAT,10,15,30.13999939,,63,0,0,0,EMBRAER,72,EMB145 LU,AIR,N,,2,,Y,SUBS,GRD,NONE,UNK,TF,Rolls-Royce,AE3007,7580,
2010,8,0,USA,DAYL,,,0,0,,0,0,0,0,CESSNA,0,182P,AIR,N,4,1,,,SUBS,NONE,,UNK,REC,CONT MOTOR,O-470 SERIES,230,
2010,8,0,USA,DAYL,,6,0,0,10,61,0,0,1,CESSNA,73,150K,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-200 SERIES,100,CARB
2010,8,1,USA,NITE,FEW,,0,0,10,72,0,1,0,CIRRUS DESIGN CORP,82,SR20,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO-360 SER,300,
2010,8,0,USA,DAYL,CLER,3,0,30,10,75,0,0,0,COLUMBIA AIRCRAFT MFG,79,LC42-550FG,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Teledyne Continental Motors,IO-550-N,310,FINJ
2010,8,1,USA,DAYL,,5,15,0,10,0,2,0,0,FINNEY THORP,81,T-18,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,180,CARB
2010,8,0,USA,DAYL,OVCT,,0,29.77000046,50,0,0,0,0,PIPER,61,PA-18-150,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,180,CARB
2010,8,1,USA,DAYL,CLER,13,0,29.85000038,10,55,0,0,7,AIRBUS,81,A320-232,AIR,N,160,2,,Y,MINR,NONE,NONE,IFR,TF,IAE,V2527-A5,25000,
2010,8,1,USA,DAYL,CLER,13,0,29.85000038,10,55,0,0,7,AIRBUS,81,A320-232,AIR,N,160,2,,Y,MINR,NONE,NONE,IFR,TF,IAE,V2500SERIES,25000,
2010,8,0,USA,DAYL,CLER,4,0,29.85000038,10,57,0,0,0,HEMMER,72,MINI-MAX 1600R,AIR,N,1,1,2,N,SUBS,NONE,NONE,NONE,REC,ROTAX,447,40,CARB
2010,8,0,USA,DAYL,CLER,5,0,0,10,0,0,0,0,AIR TRACTOR INC,0,AT-401,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,TP,Garrett,TFE331,665,
2010,8,0,USA,DAYL,SCAT,12,16,30.03000069,10,52,1,0,0,PIPER,75,PA-28-161,AIR,N,4,1,,Y,MINR,NONE,NONE,UNK,REC,LYCOMING,O-320-D3G,180,CARB
2010,8,0,USA,DAYL,CLER,,0,30.14999962,10,63,0,0,0,CESSNA,64,T206H,AIR,N,6,1,214,N,SUBS,NONE,NONE,UNK,REC,LYCOMING,TIO-540-AJ1A,310,FINJ
2010,8,0,USA,DAYL,FEW,,0,0,10,0,0,0,0,CESSNA,0,U206F,AIR,N,6,1,,N,SUBS,NONE,NONE,CVFR,REC,CONT MOTOR,IO 520 SERIES,285,
2010,8,0,USA,DAYL,CLER,8,0,30.05999947,,70,0,0,0,CESSNA,84,182E,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470 SERIES,230,
2010,8,1,USA,DAYL,CLER,,0,30.17000008,10,57,0,0,0,CHAMPION,75,AERONCA 7HC,AIR,N,3,1,1,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-290 SERIES,140,CARB
2010,8,0,USA,DAYL,FEW,6,0,29.95000076,10,77,0,0,0,AIR TRACTOR,84,AT402,AIR,N,1,1,9,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney Canada,PT6A-15AG,680,
2010,8,0,USA,DAYL,SCAT,4,0,0,20,0,0,0,1,STINSON,70,JR. S,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,R680-13,300,CARB
2010,8,0,USA,DAYL,,4,0,30.29000092,10,70,0,0,0,KILISHEK GEORGE T,82,RV-8,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360,180,CARB
2010,8,0,USA,DAYL,FEW,4,0,30.10000038,10,45,0,0,1,PIPER,70,PA-15,AIR,N,2,1,12,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-145B SERIES,65,CARB
2010,8,0,USA,DAYL,CLER,3,0,30.19000053,10,46,0,0,0,GRUMMAN AMERICAN AVN. CORP.,75,AA-5,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,180,
2010,8,1,USA,DAYL,CLER,9,14,30.02000046,10,64,0,0,0,CESSNA,86,120,AIR,N,2,1,,N,DEST,GRD,NONE,NONE,REC,CONT MOTOR,C85 SERIES,85,
2010,8,0,USA,DAYL,CLER,11,0,29.86000061,10,64,1,1,0,REMOS AIRCRAFT GMBH,81,REMOS G-3/600,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,ROTAX,912ULS,100,
2010,8,0,USA,DAYL,CLER,,0,0,10,0,0,0,0,CESSNA,50,TU206F,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520 SER,300,FINJ
2010,8,0,USA,DAYL,FEW,,0,0,10,0,0,0,0,HOLT HERBERT L,61,LONG EZ,AIR,Y,2,1,20,N,SUBS,GRD,NONE,NONE,REC,LYCOMING,O-235 SERIES,115,CARB
2010,8,0,USA,DAYL,CLER,,0,30.29000092,10,61,0,0,1,RAUCH,72,RV-3,AIR,Y,1,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-A1A,160,CARB
2010,8,0,USA,DAYL,CLER,8,0,29.86000061,10,70,0,0,0,Ashcraft,79,DR107,AIR,Y,1,1,7.820000172,N,SUBS,NONE,,NONE,REC,Lycoming,IO-360,200,FINJ
2010,8,8,USA,DAYL,,4,0,29.86000061,1,46,1,0,0,CESSNA,52,182C,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470 SERIES,230,CARB
2010,8,0,USA,DAYL,,9,0,30.20000076,10,64,0,0,0,CIRRUS DESIGN CORP,84,SR22,AIR,N,4,1,153,,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO-550N,300,FINJ
2010,8,0,NP,,,,0,0,,0,14,0,0,DORNIER,0,228,AIR,N,,,,Y,DEST,NONE,NONE,IFR,TP,Honeywell,TPE331,,FINJ
2010,8,0,NP,,,,0,0,,0,14,0,0,DORNIER,0,228,AIR,N,,,,Y,DEST,NONE,NONE,IFR,TP,Honeywell,TPE331,,FINJ
2010,8,0,CO,DAYL,SCAT,,0,29.95000076,10,72,6,0,0,PIPER,77,PA34,AIR,N,7,2,,N,DEST,NONE,,VFR,REC,CONTINENTAL,TSIO360,200,FINJ
2010,8,0,USA,DAYL,CLER,4,0,30.05999947,10,81,0,0,0,GRUMMAN ACFT ENG COR-SCHWEIZER,82,G-164B,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,TP,WALTER,M601 SER,751,
2010,8,3,USA,DAYL,SCAT,9,0,30.12000084,10,70,0,0,0,AERO COMMANDER,82,560E,AIR,N,6,2,24,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,GO-480-G1B6,295,CARB
2010,8,3,USA,DAYL,SCAT,9,0,30.12000084,10,70,0,0,0,AERO COMMANDER,82,560E,AIR,N,6,2,24,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,GO-480-G1B6,295,CARB
2010,8,6,USA,NITE,CLER,3,0,29.80999947,10,54,0,1,0,AYRES,75,S2R-G10,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,TP,Airesearch,TPE-331,940,FINJ
2010,8,0,USA,DAYL,FEW,10,0,30.04000092,10,0,0,0,0,PIPER,61,PA-14,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,180,CARB
2010,8,0,USA,DAYL,SCAT,2,0,29.77000046,10,36,0,0,0,AVIAT AIRCRAFT INC,61,A-1B,AIR,N,2,1,,N,SUBS,NONE,NONE,CVFR,REC,LYCOMING,O-360-A1D,180,CARB
2010,8,2,USA,DAYL,FEW,4,0,30.05999947,10,43,3,0,0,HILLER,61,UH 12E,HELI,N,3,1,80,N,SUBS,NONE,NONE,CVFR,TS,Allison,250 C20,420,
